timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 runtime_state 
23327.255999999998 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.338 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.42 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.502 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.584 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.665999999997 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.748 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.829999999998 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.912 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23327.994 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.075999999997 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.158 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.239999999998 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.322 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.404 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.485999999997 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.568 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.649999999998 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.732 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.814 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.896 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23328.978 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23329.059999999998 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23329.142 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23329.224 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23329.306 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23329.388 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
23329.469999999998 0.4161461889743805 -1.5301833649030705 -0.8859370350837708 -2.3291670284666957 4.877832412719727 1.5248446464538574 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.4160194993019104 -1.5301124838045617 -0.8857673406600952 -2.328707834283346 4.878711700439453 1.524871587753296 0.00045172180398367345 5.0385879148961976e-05 0.0 7.684384273010359e-34 0.0413900688290596 1.8718158119223046e-25 0.14234250414108102 -0.10551207964997669 0.7253267557055645 2.007075495183946 0.5442856819702483 -2.149579236809105 0.0030964631146699756 -0.007004256706139837 -0.0009605383994323377 0.03787746154655066 0.016633360600723485 -0.0008801917347098274 -4.2801803147032444 -1.7404897845578264 3.435908176695978 0.09542252077678325 -0.6651441898762372 -0.12745804106880565 0.1424563559654699 -0.10526611187834882 0.725353439270174 2.006148727788962 0.5431505110813688 -2.1496606504736366 0.0 0.0 0.0 0.0 0.0 0.0 1
